"Country Name,""Country Code"",""Indicator Name"",""Indicator Code"",""1960"",""1961"",""1962"",""1963"",""1964"",""1965"",""1966"",""1967"",""1968"",""1969"",""1970"",""1971"",""1972"",""1973"",""1974"",""1975"",""1976"",""1977"",""1978"",""1979"",""1980"",""1981"",""1982"",""1983"",""1984"",""1985"",""1986"",""1987"",""1988"",""1989"",""1990"",""1991"",""1992"",""1993"",""1994"",""1995"",""1996"",""1997"",""1998"",""1999"",""2000"",""2001"",""2002"",""2003"",""2004"",""2005"",""2006"",""2007"",""2008"",""2009"",""2010"",""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"","
"Upper middle income,""UMC"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.69285714285714"",""3.67857142857143"",""3.74166666666667"",""3.78333333333333"",""3.73076923076923"",""3.72307692307692"",""3.6"",""3.54285714285714"",""3.54285714285714"",""3.4"",""3.38181818181818"",""3.37272727272727"",""3.35454545454545"",""3.38181818181818"",""3.43636363636364"","""","
"Uruguay,""URY"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"United States,""USA"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Uzbekistan,""UZB"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.6"",""3.6"",""3.7"",""3.7"",""3.7"",""3.8"",""3.8"",""3.8"",""3.8"",""3.7"",""3.7"",""3.7"",""3.7"",""3.7"",""3.8"","""","
"St. Vincent and the Grenadines,""VCT"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.8"",""3.8"",""3.7"",""3.7"",""3.7"",""3.7"",""3.7"",""3.6"",""3.6"",""3.5"",""3.6"",""3.6"",""3.6"",""3.6"",""3.7"","""","
"Venezuela, RB,""VEN"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"British Virgin Islands,""VGB"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Virgin Islands (U.S.),""VIR"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Vietnam,""VNM"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.8"",""3.9"",""4"",""4"",""4"",""4"",""4"",""4"",""4"",""4.1"",""4.1"","""","""","""","""","""","
"Vanuatu,""VUT"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""2.8"",""2.8"",""2.9"",""2.9"",""2.9"",""3"",""3"",""3.1"",""3.1"",""3.2"",""3.2"",""3.2"",""3.2"",""3.2"",""3.1"","""","
"World,""WLD"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.2945945945946"",""3.26184210526316"",""3.28243243243243"",""3.29466666666667"",""3.3"",""3.33246753246753"",""3.32820512820513"",""3.315"",""3.3"",""3.28815789473684"",""3.28289473684211"",""3.25068493150685"",""3.23108108108108"",""3.26164383561644"",""3.26666666666667"","""","
"Samoa,""WSM"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.9"",""3.9"",""3.8"",""3.9"",""3.9"",""3.9"",""3.9"",""3.9"",""3.9"",""3.8"",""3.8"",""3.9"",""3.9"",""3.9"",""3.9"","""","
"Kosovo,""XKX"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.2"",""3.2"",""3.1"",""3.3"",""3.3"",""3.3"",""3.3"",""3.3"",""3.3"",""3.3"",""3.4"","""","
"Yemen, Rep.,""YEM"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.1"",""3.1"",""3"",""3.1"",""3.1"",""3.1"",""3"",""3"",""3"",""3"",""2.7"",""2.5"",""2.3"",""2.3"",""2.3"","""","
"South Africa,""ZAF"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Zambia,""ZMB"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""3.4"",""3.4"",""3.4"",""3.5"",""3.5"",""3.5"",""3.4"",""3.3"",""3.3"",""3.3"",""3.3"",""3.3"",""3.3"",""3.4"",""3.1"","""","
"Zimbabwe,""ZWE"",""CPIA policies for social inclusion/equity cluster average (1=low to 6=high)"",""IQ.CPA.SOCI.XQ"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""2"",""2"",""1.8"",""1.5"",""1.6"",""1.8"",""2.4"",""2.4"",""2.5"",""3.1"",""3.3"",""3.4"",""3.5"",""3.7"",""3.7"","""","
